date,Y_h,fitted,residual,split
2012-02-10,2.0128864020994546,2.1925837172330778,-0.1796973151336232,train
2012-02-13,2.0139207709917692,2.16105131611086,-0.14713054511909096,train
2012-02-14,1.9972558204326023,2.151437184128538,-0.1541813636959355,train
2012-02-15,1.9742116580472193,2.1988153262780914,-0.22460366823087208,train
2012-02-16,1.932210851704444,2.2027298851403936,-0.2705190334359495,train
2012-02-17,1.9244104362882832,2.1404587741559724,-0.21604833786768918,train
2012-02-20,1.9204380791042202,2.1181956036830973,-0.1977575245788772,train
2012-02-21,1.8422638196654473,2.271974102618996,-0.42971028295354885,train
2012-02-22,1.843730505446851,2.1478048064911524,-0.30407430104430144,train
2012-02-23,1.8469276786906945,2.120117309102641,-0.2731896304119463,train
2012-02-24,1.8439619102001175,2.0652486564192207,-0.22128674621910327,train
2012-02-27,1.8357907672222071,2.0993215975217008,-0.26353083029949365,train
2012-02-28,1.8299878140653585,2.0184684341971146,-0.18848062013175615,train
2012-02-29,1.8186743128729173,2.067536538340283,-0.2488622254673658,train
2012-03-01,1.7997645448391875,2.040926133026532,-0.24116158818734434,train
2012-03-02,1.820575573859388,2.0161800335980575,-0.19560445973866947,train
2012-03-05,1.8149133784175873,2.038055213688889,-0.22314183527130194,train
2012-03-06,1.8075126010642506,1.9717848580140307,-0.1642722569497801,train
2012-03-07,1.801388114590457,1.927175156495801,-0.12578704190534418,train
2012-03-08,1.8018717910512063,1.9535421732000489,-0.15167038214884254,train
2012-03-09,1.7969520730554047,1.954042989978955,-0.15709091692355037,train
2012-03-12,1.7952289581763639,1.9023557615166764,-0.10712680334031255,train
2012-03-13,1.778508116800771,1.9300242918925277,-0.15151617509175663,train
2012-03-14,1.7888302324070533,1.9552558323623501,-0.16642559995529682,train
2012-03-15,1.7826742258486161,1.9167735241978412,-0.13409929834922507,train
2012-03-16,1.785292812827492,1.9260640511146994,-0.14077123828720728,train
2012-03-19,1.79476210712462,1.8600258371514036,-0.06526373002678354,train
2012-03-20,1.792316255244996,1.8577724167573015,-0.06545616151230549,train
2012-03-21,1.7790999336132067,1.8397451222152303,-0.060645188602023614,train
2012-03-22,1.7571271827229882,1.840977897788062,-0.0838507150650738,train
2012-03-23,1.7588324903036596,1.8430434756800853,-0.08421098537642568,train
2012-03-26,1.734929296107898,1.8891855662330024,-0.15425627012510446,train
2012-03-27,1.7391607973268535,1.8436486360903055,-0.10448783876345202,train
