date,Y_h,pred_HAR,pred_HAR-DOW,pred_HAR-X,split
2012-06-18,-1.1344395530198867,-1.051934820859423,-1.0788092885834202,-1.0887860844923547,train
2012-06-19,-1.1589835574502996,-0.9849154988230137,-0.9740777390109845,-1.040369287337279,train
2012-06-20,-1.1582637556841644,-1.0481535043393464,-1.0340310854738295,-1.0903286630619236,train
2012-06-21,-1.1903320598195004,-0.9671128632800579,-0.9622566166498,-1.0341207393344352,train
2012-06-22,-1.2089068770629527,-0.9600924172352968,-0.9686604765520823,-1.022257179681362,train
2012-06-25,-1.2104854185926126,-0.9997126835740625,-1.0262619770217423,-1.0606404404366416,train
2012-06-26,-1.1757748243448407,-1.1079878882483682,-1.0954225109885434,-1.1419886863021698,train
2012-06-27,-1.1310050161941125,-1.0630804757450276,-1.0487136170247058,-1.1123893337846296,train
2012-06-28,-1.040987391605711,-1.2047362540460946,-1.206177754140198,-1.2317203682852274,train
2012-06-29,-1.0485358570307244,-1.1766968587077469,-1.186660885050273,-1.2281529632113193,train
2012-07-02,-1.1417317013183,-0.9626732853436267,-0.9491752824512164,-1.045108616539213,train
2012-07-03,-1.1179183687933547,-1.0852226861729146,-1.0728589502909123,-1.1180151532458291,train
2012-07-04,-0.9739762259412936,-1.161141918018024,-1.1438880799503977,-1.1801436957260052,train
2012-07-05,-0.9371372702352911,-1.1984381545044367,-1.202220337772575,-1.2122726497780763,train
2012-07-06,-0.9439067458746063,-1.0954420989616824,-1.1020267832445776,-1.1499437092782538,train
2012-07-09,-0.9489774727689007,-1.2616461192764112,-1.2861202583923632,-1.2926906504642988,train
2012-07-10,-0.9563686897869341,-1.2648120399847549,-1.2475619051592364,-1.287244366941914,train
2012-07-11,-0.9500364609111949,-1.2841073475388138,-1.2642612219354206,-1.3004413523697127,train
2012-07-12,-0.9555550631320406,-1.2427313720965585,-1.240829753583266,-1.2659867069991693,train
2012-07-13,-0.9594728504290388,-1.3077103802510393,-1.3240858905077868,-1.3243639588056055,train
2012-07-16,-0.9782652444004593,-1.256174394973392,-1.2721348817389642,-1.2931799011738456,train
2012-07-17,-0.9918850338830443,-1.2812221056103534,-1.2652913987275656,-1.3105988191796814,train
2012-07-18,-1.019848145502776,-1.1937124946824142,-1.1779280115647144,-1.2379165803051397,train
2012-07-19,-1.033576115796117,-1.2068081327496232,-1.2050923714927755,-1.2353159045155337,train
2012-07-20,-1.0490882159705754,-1.1797089682281485,-1.1930930577098535,-1.210354203857162,train
2012-07-23,-1.0569333339841442,-1.1828405442644714,-1.2017039019711757,-1.2232516042476314,train
2012-07-24,-1.0597298734495522,-1.1774074940795907,-1.166139748560197,-1.2264933818741381,train
2012-07-25,-1.064673530673126,-1.2186124689706836,-1.2037305657908308,-1.2708775204444787,train
2012-07-26,-1.0826474660100804,-1.1425092881028047,-1.139475457862655,-1.222937505476994,train
2012-07-27,-1.1549024439806574,-1.0482991702405848,-1.0488116619118812,-1.1220140552642053,train
2012-07-30,-1.2562119771355953,-0.9340784531899757,-0.9318612072597121,-1.02123084319852,train
2012-07-31,-1.270125288598534,-1.0607596076729076,-1.052944747812906,-1.1213213989814879,train
2012-08-01,-1.300267930441977,-1.0352716647400655,-1.0264810117909249,-1.1037026704271633,train
2012-08-02,-1.2889628482148168,-1.0145272347167986,-1.0165248140013337,-1.0862290448116467,train
2012-08-03,-1.5041989373694518,-0.8321642748228597,-0.8213102220085049,-0.9556025685629291,train
2012-08-06,-1.561660701023774,-0.9368936178153876,-0.9503836086643472,-1.02285535511756,train
2012-08-07,-1.571123790325567,-0.9375148078734973,-0.9314791949728141,-1.006857252519577,train
2012-08-08,-1.5340282651754396,-1.044154339227475,-1.0329968521472546,-1.0817454370737725,train
2012-08-09,-1.507873378453431,-1.1053686873510653,-1.1120417105465326,-1.14921043324031,train
2012-08-10,-1.5291665611083953,-1.1798556593657294,-1.195441097447768,-1.2293214903087213,train
2012-08-13,-1.5300716556204068,-1.25669013897201,-1.2829148374817845,-1.2976463870878585,train
2012-08-14,-1.4971155739820967,-1.3088722197366407,-1.2890782029569945,-1.3454344439740364,train
2012-08-15,-1.4394898022601468,-1.343162492825654,-1.3197796819685423,-1.3660816714819317,train
2012-08-16,-1.4114429627401535,-1.3877045053807868,-1.3867478294916946,-1.4036522622081087,train
2012-08-17,-1.3882741708320219,-1.4252485497859886,-1.445253886139946,-1.4250005085152333,train
2012-08-20,-1.376066884358103,-1.413413704424371,-1.4365356762511008,-1.4290689297388925,train
2012-08-21,-1.3679626222391856,-1.419654343895459,-1.3978004771480743,-1.4344850374042928,train
2012-08-22,-1.3619378946020908,-1.3614267509368068,-1.3388107058129708,-1.3733301558279987,train
2012-08-23,-1.3290444595134712,-1.3041047937442654,-1.2984075744413435,-1.3102610939803518,train
2012-08-24,-1.3196036970242089,-1.3046042556690127,-1.3215441621992965,-1.282228004792627,train
2012-08-27,-1.3241203148943217,-1.2662901380121738,-1.285866788705286,-1.2512070285989818,train
2012-08-28,-1.3066258216049136,-1.4054216326694329,-1.3886443020782915,-1.37322508375198,train
2012-08-29,-1.2910565048168279,-1.427835238418671,-1.4068979014265908,-1.3931680599670866,train
2012-08-30,-1.2736787812178254,-1.4864846685743593,-1.4851519720098807,-1.4365292955796212,train
2012-08-31,-1.2532605936322005,-1.5274561083405371,-1.5489450349096932,-1.483919775425022,train
2012-09-03,-1.2938469563356563,-1.3960194967162178,-1.3983164199513056,-1.3857540002154394,train
2012-09-04,-1.277294775586379,-1.5570416118087613,-1.538424614519493,-1.5034818148077653,train
2012-09-05,-1.2677951863979575,-1.5157873166971307,-1.4948794522803346,-1.486553943165181,train
2012-09-06,-1.291170533886703,-1.433042494765971,-1.4285681805364843,-1.4278703421212346,train
2012-09-07,-1.3241475414478765,-1.35658058966452,-1.3665984483934113,-1.3676613799823965,train
2012-09-10,-1.3324220347320357,-1.3891410094131236,-1.407690543190616,-1.3955933242004288,train
2012-09-11,-1.318392951909955,-1.4442968081171341,-1.430203968372325,-1.4303026135841743,train
2012-09-12,-1.3094844711666456,-1.4187675160331241,-1.401732762930776,-1.4134164582936835,train
2012-09-13,-1.3306252269442336,-1.3537441151283194,-1.3502119902866585,-1.365441046352757,train
2012-09-14,-1.3803949610723452,-1.2965624098745496,-1.3010645156409595,-1.3252984854287424,train
2012-09-17,-1.4000851267299812,-1.3281791445428737,-1.3497686020049438,-1.3447258566548141,train
2012-09-18,-1.408347239159469,-1.2762332847148778,-1.264381711756376,-1.312315461294376,train
2012-09-19,-1.423762429579656,-1.2568257082551064,-1.2433094630769301,-1.2893557836166032,train
2012-09-20,-1.4365900370264235,-1.2853985582528784,-1.2870843164000938,-1.3051581355085882,train
2012-09-21,-1.4638497210717007,-1.2907022752049455,-1.3039532973711851,-1.3288133686244243,train
2012-09-24,-1.5303912098023695,-1.207349622359704,-1.2159451356212516,-1.260850265898935,train
2012-09-25,-1.5403907854971233,-1.2503199030839172,-1.2383205214077697,-1.2720023543839754,train
2012-09-26,-1.553784464862623,-1.2605122595894973,-1.2459423321207808,-1.2797831013758918,train
2012-09-27,-1.5531609535278994,-1.2680718011348737,-1.2703787486776803,-1.2935801798163031,train
2012-09-28,-1.5805659122966143,-1.2519483034661962,-1.268411609317908,-1.2929236565624234,train
2012-10-01,-1.6104185900692833,-1.2847454561115164,-1.307118256813661,-1.3241169940434863,train
2012-10-02,-1.642332038598099,-1.2680266800478686,-1.2531196840509886,-1.291191120227683,train
2012-10-03,-1.6574772489640812,-1.3153070064125933,-1.2971875218230522,-1.3387858444709415,train
2012-10-04,-1.6498914022807443,-1.3046098700993096,-1.3040734441483186,-1.3293942351102337,train
2012-10-05,-1.669789313001749,-1.2868585677468483,-1.3013064756377037,-1.3165522338246036,train
2012-10-08,-1.6691492422987366,-1.3611058844794763,-1.3932509059045801,-1.3672853408254446,train
2012-10-09,-1.626343662551302,-1.4248625302547147,-1.4064192386053969,-1.4246853087912517,train
2012-10-10,-1.626914629986951,-1.3750222986986138,-1.354607724319382,-1.3889938309627485,train
2012-10-11,-1.6359294784552982,-1.3720602313054762,-1.3686601241915748,-1.384231173578762,train
2012-10-12,-1.6648603594369602,-1.3614271555918054,-1.3741571888411703,-1.3767022627594125,train
2012-10-15,-1.672170462685092,-1.3616060593200694,-1.3860538290437847,-1.3735295226083237,train
2012-10-16,-1.6672334340996429,-1.3972851104963233,-1.3806578692534424,-1.4097646862667343,train
2012-10-17,-1.6699590049817221,-1.4285391192361068,-1.4076556827730118,-1.4398240379548155,train
2012-10-18,-1.6808672017510375,-1.4050945853850916,-1.401798691945136,-1.424494382029354,train
2012-10-19,-1.6867270834697128,-1.454892777273128,-1.4744359844776331,-1.469124421718733,train
2012-10-22,-1.6554934864931583,-1.4815911484439965,-1.51100926095587,-1.493206171773123,train
2012-10-23,-1.6439302494693868,-1.5017473472038818,-1.4825210572512146,-1.500456570684153,train
2012-10-24,-1.6418974053039228,-1.53756961785955,-1.5146598163394087,-1.528336795179438,train
2012-10-25,-1.6525006784056167,-1.5057526059125552,-1.50075606249011,-1.515370458776252,train
2012-10-26,-1.6651054533803082,-1.5208934934699434,-1.5383333949050515,-1.5349314082958123,train
2012-10-29,-1.6669375302566714,-1.4914636415214744,-1.5146499503139474,-1.5103403829027962,train
2012-10-30,-1.6611702890441116,-1.5499854996502207,-1.5312841613460333,-1.5545463873587957,train
2012-10-31,-1.6543629055516218,-1.581297511366498,-1.5584957157130608,-1.5813560719287583,train
2012-11-01,-1.6390118296745957,-1.6178149203932446,-1.6166210699399215,-1.627429158300635,train
2012-11-02,-1.6391333069500957,-1.6343601552318698,-1.6554346312608985,-1.644620534198797,train
2012-11-05,-1.6688270052475127,-1.5820572468344665,-1.599934414541464,-1.5974564136113714,train
2012-11-06,-1.6866947248384925,-1.6037955465748486,-1.5838080564342005,-1.6059540473317657,train
2012-11-07,-1.6825155100781566,-1.584384026990248,-1.5621073392883427,-1.5966024277111892,train
2012-11-08,-1.7105274237242145,-1.4572519498339165,-1.4513949242356619,-1.491823561605276,train
2012-11-09,-1.7389511825149193,-1.4491506270492729,-1.4650108286266301,-1.4769158203186095,train
2012-11-12,-1.7499655580179094,-1.4938200600550742,-1.5240468321456513,-1.512752372686233,train
2012-11-13,-1.7529470477739542,-1.5580164940983465,-1.5413179235668015,-1.5570282983430916,train
2012-11-14,-1.7570193259632805,-1.5195285820077178,-1.5002054332262327,-1.5298062102543861,train
2012-11-15,-1.7474611169804275,-1.5578932521987585,-1.5561374113045645,-1.5558429301881658,train
2012-11-16,-1.7490262855405743,-1.6012579500033883,-1.622506739625797,-1.5764985720995492,train
2012-11-19,-1.774948541893017,-1.5929639368759694,-1.6200249693218671,-1.5720237216873656,train
2012-11-20,-1.7777180202402165,-1.5977793632995658,-1.5790070483775733,-1.5503817889767337,train
2012-11-21,-1.792250132618732,-1.502489213371892,-1.4828219884599105,-1.4758037926829821,train
2012-11-22,-1.778046165520259,-1.521897123286358,-1.5199223276103917,-1.4858095063044077,train
2012-11-23,-1.796166811236024,-1.5460092532396545,-1.569706520521497,-1.505558760602025,train
2012-11-26,-1.840986824906952,-1.5384234996850512,-1.5680483853009362,-1.5330354002003097,train
2012-11-27,-1.8388667378973205,-1.574646945927661,-1.5570146344700388,-1.5607500979350948,train
2012-11-28,-1.8367384504449438,-1.5611225007875755,-1.5397060993925857,-1.5582447523897487,train
2012-11-29,-1.8272112756987406,-1.5965806098656363,-1.5947818247471703,-1.5667553449637257,train
2012-11-30,-1.7824343101123001,-1.5984431531655268,-1.6202593193391173,-1.577002996823041,train
2012-12-03,-1.718797226818535,-1.5611368052477743,-1.5858221027684762,-1.5578432247300742,train
2012-12-04,-1.67558750518851,-1.5833062008736323,-1.5643265075313166,-1.5718907564377818,train
2012-12-05,-1.6391789887472645,-1.6490265819290755,-1.6246704654249142,-1.6387595095793415,train
2012-12-06,-1.613602705720461,-1.7062582779416349,-1.706623049447284,-1.6823392370724797,train
2012-12-07,-1.6072791993354556,-1.6385533018458622,-1.6541726594253152,-1.6328513267670597,train
2012-12-10,-1.6231965580379348,-1.6281957523165398,-1.649052344462615,-1.6261670563177055,train
2012-12-11,-1.5892572975750796,-1.6849092151601672,-1.6637821841327731,-1.6682194363272262,train
2012-12-12,-1.5523396525898487,-1.6721535392403806,-1.648097102746881,-1.6573985423342752,train
2012-12-13,-1.5290939809331834,-1.6827964986632877,-1.6835237100166878,-1.6693777428891465,train
2012-12-14,-1.4879409621674178,-1.6542835244007124,-1.672452048806487,-1.6519496122488753,train
2012-12-17,-1.4724228098812824,-1.630185023478016,-1.651313016914463,-1.6251983602269386,train
2012-12-18,-1.4519244255389163,-1.6544862164807468,-1.6345721732617102,-1.6563032604676704,train
2012-12-19,-1.4020373485031392,-1.7476659111343238,-1.7219265104640478,-1.731179032826394,train
2012-12-20,-1.4049506396599074,-1.6922561540028405,-1.6903850845128423,-1.7025637897404025,train
2012-12-21,-1.379868010300068,-1.6284821245911183,-1.6399437909061256,-1.6637569144346764,train
2012-12-24,-1.3748759100174637,-1.6098573657271078,-1.627875801533206,-1.6569622181562838,train
2012-12-25,-1.3333794989436931,-1.7442060873188787,-1.7235330706652405,-1.7592013078558593,train
2012-12-26,-1.286078298886256,-1.9840822013234283,-1.9528297864423891,-1.9221117677891195,train
2012-12-27,-1.2750978784099887,-1.8265105292356687,-1.8209679411797492,-1.8162015982210085,train
2012-12-28,-1.2815736623309681,-1.7980335975683999,-1.8069183812349543,-1.7990503114124974,train
2012-12-31,-1.285785644343443,-1.822713014823068,-1.8420531613146225,-1.8223603861152797,train
2013-01-02,-1.3139728253265914,-1.6872430496933668,-1.6634055783172106,-1.6955753685728103,train
2013-01-03,-1.330115796524731,-1.4488444897640158,-1.443665759071877,-1.4768700150783187,train
2013-01-04,-1.342507306170056,-1.410689070255903,-1.4249284983752606,-1.4232848882653246,train
2013-01-07,-1.3140900624824496,-1.395942758235869,-1.4212447497191232,-1.406081919542886,train
2013-01-08,-1.3018969582055178,-1.4006486247627152,-1.390357320468316,-1.4144767626149592,train
2013-01-09,-1.2722667773843983,-1.421185476621829,-1.4069528206672943,-1.4252337365932572,train
2013-01-10,-1.2527005694444664,-1.5309833875596832,-1.5347316310956645,-1.5208873892098793,train
2013-01-11,-1.2630915349428582,-1.4715609156314289,-1.4841797004071136,-1.4803918746892646,train
2013-01-14,-1.266814370922178,-1.4412123987392986,-1.4582788848526345,-1.4544397524743438,train
2013-01-15,-1.2667758015108121,-1.4531330788149233,-1.43831814677765,-1.4585231714710383,train
2013-01-16,-1.284448983460042,-1.3603656036019736,-1.3453176221915175,-1.3829347899001128,train
2013-01-17,-1.2813815785408145,-1.3283813909270834,-1.328793714087707,-1.3568340912702332,train
2013-01-18,-1.298922083844949,-1.3390951223550838,-1.3574149949551482,-1.3638694489062382,train
2013-01-21,-1.330393424378978,-1.281523989400145,-1.298795518182343,-1.3176666376182045,train
2013-01-22,-1.2918756738755992,-1.4048133178040556,-1.3914858637466965,-1.4117345103694554,train
2013-01-23,-1.2995725072900988,-1.303702512990986,-1.2887006538601102,-1.3383506912999465,train
2013-01-24,-1.3045151799576509,-1.329172505726377,-1.3278404414290572,-1.334008745459538,train
2013-01-25,-1.259997687076717,-1.2810573326465513,-1.2929431602804722,-1.2827516217516428,train
2013-01-28,-1.219139306429882,-1.2520772136227605,-1.27110193589902,-1.2871341415503426,train
2013-01-29,-1.2137257313233976,-1.2424858297894321,-1.2299547023764472,-1.2698267966340029,train
2013-01-30,-1.1911423865627209,-1.3089417921052615,-1.2910881137145322,-1.3292620491606935,train
2013-01-31,-1.1826228546384343,-1.35018868159989,-1.351035358262396,-1.3744989882738405,train
2013-02-01,-1.178130774719734,-1.4279433085071607,-1.4517278245537266,-1.4539780223130352,train
2013-02-04,-1.21167666573637,-1.3486864638874096,-1.3595414475590553,-1.3989722197037844,train
2013-02-05,-1.2078131858010082,-1.3709518681057633,-1.353541645490107,-1.3987198951123185,train
2013-02-06,-1.202565881162274,-1.2565678894298005,-1.2402729656827647,-1.3034812578877577,train
2013-02-07,-1.2245752490694441,-1.2554295841871832,-1.2542728701281969,-1.2920637921566147,train
2013-02-08,-1.2602382939790917,-1.1514753860016578,-1.1614180118513777,-1.2110227169483376,train
2013-02-11,-1.2598998202552039,-1.1903727671092184,-1.21484564241358,-1.239605579507209,train
2013-02-12,-1.25983000007368,-1.2209262218736985,-1.2091194763115733,-1.263528684911226,train
2013-02-13,-1.2562874407400855,-1.2261706173539924,-1.2109169478970465,-1.2582156205795405,train
2013-02-14,-1.2192812447812196,-1.262377474264326,-1.2631042060049225,-1.2867384631853067,train
2013-02-15,-1.1620394106589753,-1.2801123181974003,-1.2944929795537816,-1.3074023431939727,train
2013-02-18,-1.1545065810833177,-1.2534602572815579,-1.270624493328477,-1.2599617659969073,train
2013-02-19,-1.1295616425375081,-1.3503382287543069,-1.334940367500865,-1.3305631440600132,train
2013-02-20,-1.1124812000153275,-1.393654727986808,-1.3734408287097033,-1.351446720892747,train
2013-02-21,-1.0788342324482216,-1.2803633587468055,-1.2746583914370215,-1.2623605198731767,train
2013-02-22,-1.0854020138314564,-1.2722156027485936,-1.2812846034286334,-1.2565306324875378,train
2013-02-25,-1.0903026496538761,-1.3107392220064884,-1.332433608128983,-1.2989823591079355,train
2013-02-26,-1.1403133012384041,-1.1386029260333905,-1.127034663105697,-1.1648861087586533,train
2013-02-28,-1.2068622488577028,-1.051814535307011,-1.049368932041093,-1.0716376770666685,train
2013-03-01,-1.2264187249405991,-1.1427284826794009,-1.1643625906712247,-1.1388250472716432,train
2013-03-04,-1.2494611120662085,-1.1093366963727271,-1.1304869446299701,-1.1144352402718245,train
2013-03-05,-1.2635395008294081,-1.1435769191625194,-1.133757230107474,-1.1480199745317914,train
2013-03-06,-1.1901278265389343,-1.2412572802658788,-1.2246250517903845,-1.2164145648366496,train
2013-03-07,-1.1334914626595727,-1.3833842416645927,-1.385532412854499,-1.3434297604117313,train
2013-03-08,-1.1459912559104115,-1.310147943479925,-1.3212584115348465,-1.314532084632014,train
2013-03-11,-1.1729710729958174,-1.2389911259635313,-1.2432750746267058,-1.2597191160202847,train
2013-03-12,-1.164554590530162,-1.3868771026498496,-1.3691931379983135,-1.3809420922727327,train
2013-03-13,-1.1651476777239627,-1.3881765624427491,-1.3673149897345458,-1.386056206230231,train
2013-03-14,-1.1711288247351221,-1.2982317750468255,-1.2954657122832136,-1.3115923064021462,train
2013-03-15,-1.1659205273295425,-1.3309626418782474,-1.348326840665352,-1.3377092892280062,train
2013-03-18,-1.156528426528164,-1.3277062395913433,-1.3424506748779332,-1.360014681596752,train
2013-03-19,-1.1660180221059446,-1.2034278934858282,-1.1896251836247633,-1.241794751027275,train
2013-03-20,-1.2179314637647283,-1.0704240951109678,-1.0597091185164067,-1.1203646908401597,train
2013-03-21,-1.233908878347658,-1.0953007413901152,-1.0958291163759164,-1.1474899283291973,train
2013-03-22,-1.26010947683835,-1.0670138011145764,-1.083689692607885,-1.1215972165367658,train
2013-03-25,-1.2508027794921617,-1.0738349542479042,-1.0997342275066957,-1.1473766273745944,train
2013-03-26,-1.3158724515429916,-0.9837313158918857,-0.9760361242088023,-1.0579965160526072,train
2013-03-27,-1.328134601630844,-1.1030702676284703,-1.0906425046148993,-1.1539353024934746,train
